timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1629372455738,4220,get all todos,200,,jp@gc - stress test 1-890,text,true,,122347,121,2000,2000,http://localhost:8080/todos,3413,0,0
1629372455769,4344,get all todos,200,,jp@gc - stress test 1-13,text,true,,125435,121,2000,2000,http://localhost:8080/todos,4056,0,1
1629372455768,5060,get all todos,200,,jp@gc - stress test 1-43,text,true,,124995,121,2000,2000,http://localhost:8080/todos,3945,0,0
1629372437731,24109,create a to do,201,,jp@gc - stress test 1-773,text,true,,670,258,2000,2000,http://localhost:8080/todos,24098,0,0
1629372461840,0,create a to do-0,200,OK,jp@gc - stress test 1-773,text,true,,314,0,2000,2000,null,0,0,0
1629372437962,23879,create a to do,201,,jp@gc - stress test 1-955,text,true,,670,258,2000,2000,http://localhost:8080/todos,23831,0,0
1629372461841,0,create a to do-0,200,OK,jp@gc - stress test 1-955,text,true,,314,0,2000,2000,null,0,0,0
1629372437740,24102,create a to do,201,,jp@gc - stress test 1-431,text,true,,670,258,2000,2000,http://localhost:8080/todos,24088,0,0
1629372461842,0,create a to do-0,200,OK,jp@gc - stress test 1-431,text,true,,314,0,2000,2000,null,0,0,0
1629372437733,24110,create a to do,201,,jp@gc - stress test 1-395,text,true,,669,258,2000,2000,http://localhost:8080/todos,24095,0,0
1629372461842,1,create a to do-0,200,OK,jp@gc - stress test 1-395,text,true,,313,0,2000,2000,null,0,0,0
1629372437735,24108,create a to do,201,,jp@gc - stress test 1-278,text,true,,670,258,2000,2000,http://localhost:8080/todos,24094,0,0
1629372461843,0,create a to do-0,200,OK,jp@gc - stress test 1-278,text,true,,314,0,2000,2000,null,0,0,0
1629372437836,24013,create a to do,201,,jp@gc - stress test 1-517,text,true,,670,258,2000,2000,http://localhost:8080/todos,23993,0,0
1629372461849,0,create a to do-0,200,OK,jp@gc - stress test 1-517,text,true,,314,0,2000,2000,null,0,0,0
1629372437696,24189,create a to do,201,,jp@gc - stress test 1-968,text,true,,670,258,2000,2000,http://localhost:8080/todos,24178,0,0
1629372461885,0,create a to do-0,200,OK,jp@gc - stress test 1-968,text,true,,314,0,2000,2000,null,0,0,0
1629372437694,24194,create a to do,201,,jp@gc - stress test 1-954,text,true,,670,258,2000,2000,http://localhost:8080/todos,24180,0,0
1629372461888,0,create a to do-0,200,OK,jp@gc - stress test 1-954,text,true,,314,0,2000,2000,null,0,0,0
1629372440177,21711,create a to do,201,,jp@gc - stress test 1-750,text,true,,670,258,2000,2000,http://localhost:8080/todos,21697,0,0
1629372461888,0,create a to do-0,200,OK,jp@gc - stress test 1-750,text,true,,314,0,2000,2000,null,0,0,0
1629372455769,4443,get all todos,200,,jp@gc - stress test 1-55,text,true,,125184,121,2000,2000,http://localhost:8080/todos,4443,0,0
1629372455768,4002,get all todos,200,,jp@gc - stress test 1-47,text,true,,124995,121,2000,2000,http://localhost:8080/todos,3947,0,1
1629372437690,24206,create a to do,201,,jp@gc - stress test 1-791,text,true,,670,258,2000,2000,http://localhost:8080/todos,24184,0,0
1629372461896,0,create a to do-0,200,OK,jp@gc - stress test 1-791,text,true,,314,0,2000,2000,null,0,0,0
1629372455913,5985,delete to do,200,,jp@gc - stress test 1-507,text,true,,266,213,2000,2000,http://localhost:8080/todos/13808,5937,0,0
1629372455747,4552,get all todos,200,,jp@gc - stress test 1-258,text,true,,123230,121,2000,2000,http://localhost:8080/todos,3533,0,1
1629372455979,5937,delete to do,200,,jp@gc - stress test 1-680,text,true,,266,213,2000,2000,http://localhost:8080/todos/13756,5895,0,0
1629372455980,5936,update a to do,200,,jp@gc - stress test 1-712,text,true,,323,260,2000,2000,http://localhost:8080/todos/13869,5894,0,0
1629372455770,5024,get all todos,200,,jp@gc - stress test 1-11,text,true,,125624,121,2000,2000,http://localhost:8080/todos,5023,0,1
1629372455748,3650,get all todos,200,,jp@gc - stress test 1-251,text,true,,123293,121,2000,2000,http://localhost:8080/todos,3535,0,0
1629372455983,5952,update a to do,200,,jp@gc - stress test 1-655,text,true,,323,260,2000,2000,http://localhost:8080/todos/13871,5952,0,0
1629372437674,24291,create a to do,201,,jp@gc - stress test 1-1134,text,true,,671,258,2000,2000,http://localhost:8080/todos,24291,0,0
1629372461965,0,create a to do-0,200,OK,jp@gc - stress test 1-1134,text,true,,315,0,2000,2000,null,0,0,0
1629372438083,23887,create a to do,201,,jp@gc - stress test 1-765,text,true,,670,258,2000,2000,http://localhost:8080/todos,23625,0,0
1629372461970,0,create a to do-0,200,OK,jp@gc - stress test 1-765,text,true,,314,0,2000,2000,null,0,0,0
1629372456017,5955,update a to do,200,,jp@gc - stress test 1-586,text,true,,323,260,2000,2000,http://localhost:8080/todos/13866,5948,0,0
1629372437676,24298,create a to do,201,,jp@gc - stress test 1-98,text,true,,669,258,2000,2000,http://localhost:8080/todos,24290,0,0
1629372461974,0,create a to do-0,200,OK,jp@gc - stress test 1-98,text,true,,313,0,2000,2000,null,0,0,0
1629372456006,5969,create a to do,201,,jp@gc - stress test 1-197,text,true,,670,258,2000,2000,http://localhost:8080/todos,5960,0,0
1629372461975,0,create a to do-0,200,OK,jp@gc - stress test 1-197,text,true,,314,0,2000,2000,null,0,0,0
1629372455748,3975,get all todos,200,,jp@gc - stress test 1-252,text,true,,123293,121,2000,2000,http://localhost:8080/todos,3534,0,0
1629372455273,5883,get all todos,200,,jp@gc - stress test 1-592,text,true,,129401,121,2000,2000,http://localhost:8080/todos,5463,0,1
1629372455747,3968,get all todos,200,,jp@gc - stress test 1-257,text,true,,123230,121,2000,2000,http://localhost:8080/todos,3526,0,1
1629372437586,24429,create a to do,201,,jp@gc - stress test 1-1318,text,true,,671,258,2000,2000,http://localhost:8080/todos,24423,0,0
1629372462015,0,create a to do-0,200,OK,jp@gc - stress test 1-1318,text,true,,315,0,2000,2000,null,0,0,0
1629372456023,5992,update a to do,200,,jp@gc - stress test 1-207,text,true,,323,260,2000,2000,http://localhost:8080/todos/13874,5985,0,0
1629372455763,3930,get all todos,200,,jp@gc - stress test 1-32,text,true,,124617,121,2000,2000,http://localhost:8080/todos,3898,0,0
1629372455745,4206,get all todos,200,,jp@gc - stress test 1-255,text,true,,122978,121,2000,2000,http://localhost:8080/todos,4206,0,0
1629372440989,21071,create a to do,201,,jp@gc - stress test 1-1142,text,true,,670,258,2000,2000,http://localhost:8080/todos,21071,0,0
1629372462060,0,create a to do-0,200,OK,jp@gc - stress test 1-1142,text,true,,314,0,2000,2000,null,0,0,0
1629372437469,24595,create a to do,201,,jp@gc - stress test 1-786,text,true,,670,258,2000,2000,http://localhost:8080/todos,24595,0,0
1629372462064,0,create a to do-0,200,OK,jp@gc - stress test 1-786,text,true,,314,0,2000,2000,null,0,0,0
1629372456031,6035,create a to do,201,,jp@gc - stress test 1-203,text,true,,670,258,2000,2000,http://localhost:8080/todos,6034,0,0
1629372462066,0,create a to do-0,200,OK,jp@gc - stress test 1-203,text,true,,314,0,2000,2000,null,0,0,0
1629372437771,24295,create a to do,201,,jp@gc - stress test 1-1636,text,true,,671,258,2000,2000,http://localhost:8080/todos,24295,0,0
1629372462066,0,create a to do-0,200,OK,jp@gc - stress test 1-1636,text,true,,315,0,2000,2000,null,0,0,0
1629372455756,4913,get all todos,200,,jp@gc - stress test 1-225,text,true,,124048,121,2000,2000,http://localhost:8080/todos,3802,0,0
1629372437541,24531,create a to do,201,,jp@gc - stress test 1-31,text,true,,669,258,2000,2000,http://localhost:8080/todos,24531,0,0
1629372462072,0,create a to do-0,200,OK,jp@gc - stress test 1-31,text,true,,313,0,2000,2000,null,0,0,0
1629372455767,4717,get all todos,200,,jp@gc - stress test 1-34,text,true,,125184,121,2000,2000,http://localhost:8080/todos,4716,0,0
1629372455755,4903,get all todos,200,,jp@gc - stress test 1-226,text,true,,124048,121,2000,2000,http://localhost:8080/todos,3785,0,1
1629372437416,24661,create a to do,201,,jp@gc - stress test 1-797,text,true,,670,258,2000,2000,http://localhost:8080/todos,24660,0,0
1629372462077,0,create a to do-0,200,OK,jp@gc - stress test 1-797,text,true,,314,0,2000,2000,null,0,0,0
1629372456083,5995,update a to do,200,,jp@gc - stress test 1-545,text,true,,323,260,2000,2000,http://localhost:8080/todos/13873,5995,0,0
1629372455740,3521,get all todos,200,,jp@gc - stress test 1-268,text,true,,122482,121,2000,2000,http://localhost:8080/todos,3521,0,1
1629372456097,6016,create a to do,201,,jp@gc - stress test 1-209,text,true,,670,258,2000,2000,http://localhost:8080/todos,6002,0,0
1629372462113,0,create a to do-0,200,OK,jp@gc - stress test 1-209,text,true,,314,0,2000,2000,null,0,0,0
1629372437300,24813,create a to do,201,,jp@gc - stress test 1-937,text,true,,670,258,2000,2000,http://localhost:8080/todos,24801,0,0
1629372462113,0,create a to do-0,200,OK,jp@gc - stress test 1-937,text,true,,314,0,2000,2000,null,0,0,0
1629372455746,3701,get all todos,200,,jp@gc - stress test 1-264,text,true,,122978,121,2000,2000,http://localhost:8080/todos,3700,0,1
1629372437680,24434,create a to do,201,,jp@gc - stress test 1-425,text,true,,670,258,2000,2000,http://localhost:8080/todos,24422,0,0
1629372462114,0,create a to do-0,200,OK,jp@gc - stress test 1-425,text,true,,314,0,2000,2000,null,0,0,0
1629372437541,24574,create a to do,201,,jp@gc - stress test 1-940,text,true,,670,258,2000,2000,http://localhost:8080/todos,24561,0,0
1629372462115,0,create a to do-0,200,OK,jp@gc - stress test 1-940,text,true,,314,0,2000,2000,null,0,0,0
1629372437701,24418,create a to do,201,,jp@gc - stress test 1-985,text,true,,668,258,2000,2000,http://localhost:8080/todos,24418,0,0
1629372462119,0,create a to do-0,200,OK,jp@gc - stress test 1-985,text,true,,312,0,2000,2000,null,0,0,0
1629372456055,6065,create a to do,201,,jp@gc - stress test 1-371,text,true,,670,258,2000,2000,http://localhost:8080/todos,6049,0,0
1629372462120,0,create a to do-0,200,OK,jp@gc - stress test 1-371,text,true,,314,0,2000,2000,null,0,0,0
1629372455769,5616,get all todos,200,,jp@gc - stress test 1-53,text,true,,125624,121,2000,2000,http://localhost:8080/todos,5616,0,0
1629372455749,3771,get all todos,200,,jp@gc - stress test 1-245,text,true,,123356,121,2000,2000,http://localhost:8080/todos,3728,0,1
1629372455978,6143,update a to do,200,,jp@gc - stress test 1-827,text,true,,323,260,2000,2000,http://localhost:8080/todos/13872,6143,0,0
1629372437703,24419,create a to do,201,,jp@gc - stress test 1-1025,text,true,,671,258,2000,2000,http://localhost:8080/todos,24419,0,0
1629372462122,0,create a to do-0,200,OK,jp@gc - stress test 1-1025,text,true,,315,0,2000,2000,null,0,0,0
1629372455707,4766,get all todos,200,,jp@gc - stress test 1-1286,text,true,,127449,121,2000,2000,http://localhost:8080/todos,4766,0,0
1629372456017,6131,update a to do,200,,jp@gc - stress test 1-409,text,true,,323,260,2000,2000,http://localhost:8080/todos/13870,6131,0,0
1629372454736,5603,get all todos,200,,jp@gc - stress test 1-1963,text,true,,124238,121,2000,2000,http://localhost:8080/todos,4890,0,0
1629372456017,6137,update a to do,200,,jp@gc - stress test 1-211,text,true,,323,260,2000,2000,http://localhost:8080/todos/13867,6137,0,0
1629372437584,24575,create a to do,201,,jp@gc - stress test 1-1127,text,true,,671,258,2000,2000,http://localhost:8080/todos,24561,0,0
1629372462159,0,create a to do-0,200,OK,jp@gc - stress test 1-1127,text,true,,315,0,2000,2000,null,0,0,0
1629372455766,4768,get all todos,200,,jp@gc - stress test 1-33,text,true,,124995,121,2000,2000,http://localhost:8080/todos,4768,0,1
1629372437600,24583,create a to do,201,,jp@gc - stress test 1-924,text,true,,670,258,2000,2000,http://localhost:8080/todos,24545,0,0
1629372462183,0,create a to do-0,200,OK,jp@gc - stress test 1-924,text,true,,314,0,2000,2000,null,0,0,0
1629372437633,24554,create a to do,201,,jp@gc - stress test 1-942,text,true,,670,258,2000,2000,http://localhost:8080/todos,24554,0,0
1629372462187,0,create a to do-0,200,OK,jp@gc - stress test 1-942,text,true,,314,0,2000,2000,null,0,0,0
1629372437321,24872,create a to do,201,,jp@gc - stress test 1-978,text,true,,670,258,2000,2000,http://localhost:8080/todos,24864,0,0
1629372462193,0,create a to do-0,200,OK,jp@gc - stress test 1-978,text,true,,314,0,2000,2000,null,0,0,0
1629372437587,24605,create a to do,201,,jp@gc - stress test 1-1758,text,true,,671,258,2000,2000,http://localhost:8080/todos,24605,0,0
1629372462192,0,create a to do-0,200,OK,jp@gc - stress test 1-1758,text,true,,315,0,2000,2000,null,0,0,0
1629372437294,24899,create a to do,201,,jp@gc - stress test 1-347,text,true,,670,258,2000,2000,http://localhost:8080/todos,24893,0,0
1629372462193,0,create a to do-0,200,OK,jp@gc - stress test 1-347,text,true,,314,0,2000,2000,null,0,0,0
1629372437317,24880,create a to do,201,,jp@gc - stress test 1-858,text,true,,670,258,2000,2000,http://localhost:8080/todos,24868,0,0
1629372462197,0,create a to do-0,200,OK,jp@gc - stress test 1-858,text,true,,314,0,2000,2000,null,0,0,0
1629372455748,3920,get all todos,200,,jp@gc - stress test 1-247,text,true,,123293,121,2000,2000,http://localhost:8080/todos,3537,0,1
1629372455769,5456,get all todos,200,,jp@gc - stress test 1-49,text,true,,124995,121,2000,2000,http://localhost:8080/todos,5455,0,0
1629372456201,6040,delete to do,200,,jp@gc - stress test 1-501,text,true,,266,213,2000,2000,http://localhost:8080/todos/13811,6040,0,0
1629372456174,6067,update a to do,200,,jp@gc - stress test 1-422,text,true,,323,260,2000,2000,http://localhost:8080/todos/13875,6067,0,0
1629372456113,6128,create a to do,201,,jp@gc - stress test 1-222,text,true,,670,258,2000,2000,http://localhost:8080/todos,6128,0,0
1629372462241,0,create a to do-0,200,OK,jp@gc - stress test 1-222,text,true,,314,0,2000,2000,null,0,0,0
1629372437331,24910,create a to do,201,,jp@gc - stress test 1-785,text,true,,670,258,2000,2000,http://localhost:8080/todos,24910,0,0
1629372462241,0,create a to do-0,200,OK,jp@gc - stress test 1-785,text,true,,314,0,2000,2000,null,0,0,0
1629372437265,24976,create a to do,201,,jp@gc - stress test 1-1116,text,true,,671,258,2000,2000,http://localhost:8080/todos,24976,0,0
1629372462241,0,create a to do-0,200,OK,jp@gc - stress test 1-1116,text,true,,315,0,2000,2000,null,0,0,0
1629372437741,24506,create a to do,201,,jp@gc - stress test 1-811,text,true,,670,258,2000,2000,http://localhost:8080/todos,24506,0,0
1629372462247,0,create a to do-0,200,OK,jp@gc - stress test 1-811,text,true,,314,0,2000,2000,null,0,0,0
1629372447804,14445,create a to do,201,,jp@gc - stress test 1-1157,text,true,,671,258,2000,2000,http://localhost:8080/todos,14437,0,0
1629372462249,0,create a to do-0,200,OK,jp@gc - stress test 1-1157,text,true,,315,0,2000,2000,null,0,0,0
1629372455915,6336,update a to do,200,,jp@gc - stress test 1-1187,text,true,,323,260,2000,2000,http://localhost:8080/todos/13868,6336,0,0
1629372437091,25162,create a to do,201,,jp@gc - stress test 1-994,text,true,,670,258,2000,2000,http://localhost:8080/todos,25159,0,0
1629372462253,0,create a to do-0,200,OK,jp@gc - stress test 1-994,text,true,,314,0,2000,2000,null,0,0,0
1629372456038,6215,create a to do,201,,jp@gc - stress test 1-205,text,true,,670,258,2000,2000,http://localhost:8080/todos,6215,0,0
1629372462253,0,create a to do-0,200,OK,jp@gc - stress test 1-205,text,true,,314,0,2000,2000,null,0,0,0
1629372437721,24535,create a to do,201,,jp@gc - stress test 1-1741,text,true,,671,258,2000,2000,http://localhost:8080/todos,24535,0,0
1629372462256,0,create a to do-0,200,OK,jp@gc - stress test 1-1741,text,true,,315,0,2000,2000,null,0,0,0
1629372455771,4362,get all todos,200,,jp@gc - stress test 1-102,text,true,,125624,121,2000,2000,http://localhost:8080/todos,4361,0,0
1629372455767,4764,get all todos,200,,jp@gc - stress test 1-837,text,true,,124995,121,2000,2000,http://localhost:8080/todos,3945,0,0
1629372455772,4370,get all todos,200,,jp@gc - stress test 1-96,text,true,,125624,121,2000,2000,http://localhost:8080/todos,4370,0,0
1629372437599,24671,create a to do,201,,jp@gc - stress test 1-759,text,true,,670,258,2000,2000,http://localhost:8080/todos,24671,0,0
1629372462270,0,create a to do-0,200,OK,jp@gc - stress test 1-759,text,true,,314,0,2000,2000,null,0,0,0
1629372456201,6086,update a to do,200,,jp@gc - stress test 1-404,text,true,,323,260,2000,2000,http://localhost:8080/todos/13880,6086,0,0
1629372437041,25251,create a to do,201,,jp@gc - stress test 1-1452,text,true,,671,258,2000,2000,http://localhost:8080/todos,25245,0,0
1629372462292,0,create a to do-0,200,OK,jp@gc - stress test 1-1452,text,true,,315,0,2000,2000,null,0,0,0
1629372455768,4459,get all todos,200,,jp@gc - stress test 1-115,text,true,,125058,121,2000,2000,http://localhost:8080/todos,3944,0,1
1629372437352,24942,create a to do,201,,jp@gc - stress test 1-905,text,true,,670,258,2000,2000,http://localhost:8080/todos,24942,0,0
1629372437239,25055,create a to do,201,,jp@gc - stress test 1-992,text,true,,670,258,2000,2000,http://localhost:8080/todos,25055,0,0
1629372462294,0,create a to do-0,200,OK,jp@gc - stress test 1-905,text,true,,314,0,2000,2000,null,0,0,0
1629372462294,0,create a to do-0,200,OK,jp@gc - stress test 1-992,text,true,,314,0,2000,2000,null,0,0,0
1629372437195,25099,create a to do,201,,jp@gc - stress test 1-521,text,true,,670,258,2000,2000,http://localhost:8080/todos,25091,0,0
1629372462294,0,create a to do-0,200,OK,jp@gc - stress test 1-521,text,true,,314,0,2000,2000,null,0,0,0
1629372444000,18296,create a to do,201,,jp@gc - stress test 1-733,text,true,,670,258,2000,2000,http://localhost:8080/todos,18287,0,0
1629372436817,25479,create a to do,201,,jp@gc - stress test 1-1647,text,true,,670,258,2000,2000,http://localhost:8080/todos,25470,0,0
1629372462296,0,create a to do-0,200,OK,jp@gc - stress test 1-733,text,true,,314,0,2000,2000,null,0,0,0
1629372462296,0,create a to do-0,200,OK,jp@gc - stress test 1-1647,text,true,,314,0,2000,2000,null,0,0,0
1629372455686,5269,get all todos,200,,jp@gc - stress test 1-183,text,true,,124617,121,2000,2000,http://localhost:8080/todos,3968,0,1
1629372437111,25186,create a to do,201,,jp@gc - stress test 1-900,text,true,,670,258,2000,2000,http://localhost:8080/todos,25176,0,0
1629372462297,0,create a to do-0,200,OK,jp@gc - stress test 1-900,text,true,,314,0,2000,2000,null,0,0,0
1629372437156,25141,create a to do,201,,jp@gc - stress test 1-511,text,true,,670,258,2000,2000,http://localhost:8080/todos,25131,0,0
1629372462297,0,create a to do-0,200,OK,jp@gc - stress test 1-511,text,true,,314,0,2000,2000,null,0,0,0
1629372437148,25150,create a to do,201,,jp@gc - stress test 1-876,text,true,,670,258,2000,2000,http://localhost:8080/todos,25139,0,0
1629372462298,0,create a to do-0,200,OK,jp@gc - stress test 1-876,text,true,,314,0,2000,2000,null,0,0,0
1629372437123,25180,create a to do,201,,jp@gc - stress test 1-793,text,true,,670,258,2000,2000,http://localhost:8080/todos,25164,0,0
1629372462303,0,create a to do-0,200,OK,jp@gc - stress test 1-793,text,true,,314,0,2000,2000,null,0,0,0
1629372437078,25227,create a to do,201,,jp@gc - stress test 1-384,text,true,,669,258,2000,2000,http://localhost:8080/todos,25208,0,0
1629372462305,0,create a to do-0,200,OK,jp@gc - stress test 1-384,text,true,,313,0,2000,2000,null,0,0,0
1629372456173,6132,update a to do,200,,jp@gc - stress test 1-868,text,true,,323,260,2000,2000,http://localhost:8080/todos/13878,6132,0,0
1629372455757,4611,get all todos,200,,jp@gc - stress test 1-36,text,true,,124048,121,2000,2000,http://localhost:8080/todos,3786,0,0
1629372456174,6157,update a to do,200,,jp@gc - stress test 1-496,text,true,,323,260,2000,2000,http://localhost:8080/todos/13879,6157,0,0
1629372437032,25326,create a to do,201,,jp@gc - stress test 1-1765,text,true,,671,258,2000,2000,http://localhost:8080/todos,25299,0,0
1629372462358,0,create a to do-0,200,OK,jp@gc - stress test 1-1765,text,true,,315,0,2000,2000,null,0,0,0
1629372455702,4730,get all todos,200,,jp@gc - stress test 1-1336,text,true,,125435,121,2000,2000,http://localhost:8080/todos,4189,0,1
1629372455751,3786,get all todos,200,,jp@gc - stress test 1-373,text,true,,123356,121,2000,2000,http://localhost:8080/todos,3752,0,0
1629372455000,6335,get all todos,200,,jp@gc - stress test 1-89,text,true,,129913,121,2000,2000,http://localhost:8080/todos,5783,0,0
1629372436784,25590,create a to do,201,,jp@gc - stress test 1-414,text,true,,670,258,2000,2000,http://localhost:8080/todos,25574,0,0
1629372462374,0,create a to do-0,200,OK,jp@gc - stress test 1-414,text,true,,314,0,2000,2000,null,0,0,0
1629372455757,4549,get all todos,200,,jp@gc - stress test 1-324,text,true,,124302,121,2000,2000,http://localhost:8080/todos,4548,0,0
1629372439368,23011,create a to do,201,,jp@gc - stress test 1-1740,text,true,,671,258,2000,2000,http://localhost:8080/todos,22990,0,0
1629372462379,0,create a to do-0,200,OK,jp@gc - stress test 1-1740,text,true,,315,0,2000,2000,null,0,0,0
1629372436658,25723,create a to do,201,,jp@gc - stress test 1-515,text,true,,670,258,2000,2000,http://localhost:8080/todos,25700,0,0
1629372462381,0,create a to do-0,200,OK,jp@gc - stress test 1-515,text,true,,314,0,2000,2000,null,0,0,0
1629372436697,25708,create a to do,201,,jp@gc - stress test 1-972,text,true,,669,258,2000,2000,http://localhost:8080/todos,25691,0,0
1629372436656,25749,create a to do,201,,jp@gc - stress test 1-1115,text,true,,671,258,2000,2000,http://localhost:8080/todos,25729,0,0
1629372462405,0,create a to do-0,200,OK,jp@gc - stress test 1-972,text,true,,313,0,2000,2000,null,0,0,0
1629372462405,0,create a to do-0,200,OK,jp@gc - stress test 1-1115,text,true,,315,0,2000,2000,null,0,0,0
1629372456216,6189,create a to do,201,,jp@gc - stress test 1-223,text,true,,670,258,2000,2000,http://localhost:8080/todos,6172,0,0
1629372462405,0,create a to do-0,200,OK,jp@gc - stress test 1-223,text,true,,314,0,2000,2000,null,0,0,0
1629372436734,25671,create a to do,201,,jp@gc - stress test 1-671,text,true,,669,258,2000,2000,http://localhost:8080/todos,25654,0,0
1629372462405,0,create a to do-0,200,OK,jp@gc - stress test 1-671,text,true,,313,0,2000,2000,null,0,0,0
1629372455990,6165,get all todos,200,,jp@gc - stress test 1-694,text,true,,135448,121,2000,2000,http://localhost:8080/todos,5975,0,2
1629372455593,6822,create a to do,201,,jp@gc - stress test 1-405,text,true,,670,258,2000,2000,http://localhost:8080/todos,6817,0,0
1629372462415,0,create a to do-0,200,OK,jp@gc - stress test 1-405,text,true,,314,0,2000,2000,null,0,0,0
1629372455759,5806,get all todos,200,,jp@gc - stress test 1-20,text,true,,133055,121,2000,2000,http://localhost:8080/todos,5782,0,0
1629372436930,25488,create a to do,201,,jp@gc - stress test 1-1091,text,true,,671,258,2000,2000,http://localhost:8080/todos,25481,0,0
1629372462418,0,create a to do-0,200,OK,jp@gc - stress test 1-1091,text,true,,315,0,2000,2000,null,0,0,0
1629372436785,25633,create a to do,201,,jp@gc - stress test 1-766,text,true,,670,258,2000,2000,http://localhost:8080/todos,25627,0,0
1629372462418,0,create a to do-0,200,OK,jp@gc - stress test 1-766,text,true,,314,0,2000,2000,null,0,0,0
1629372436565,25854,create a to do,201,,jp@gc - stress test 1-928,text,true,,670,258,2000,2000,http://localhost:8080/todos,25847,0,0
1629372462419,0,create a to do-0,200,OK,jp@gc - stress test 1-928,text,true,,314,0,2000,2000,null,0,0,0
1629372436669,25759,create a to do,201,,jp@gc - stress test 1-1098,text,true,,671,258,2000,2000,http://localhost:8080/todos,25754,0,0
1629372462428,0,create a to do-0,200,OK,jp@gc - stress test 1-1098,text,true,,315,0,2000,2000,null,0,0,0
1629372436134,26304,create a to do,201,,jp@gc - stress test 1-359,text,true,,670,258,2000,2000,http://localhost:8080/todos,26292,0,0
1629372462438,0,create a to do-0,200,OK,jp@gc - stress test 1-359,text,true,,314,0,2000,2000,null,0,0,0
1629372436848,25591,create a to do,201,,jp@gc - stress test 1-1110,text,true,,671,258,2000,2000,http://localhost:8080/todos,25580,0,0
1629372462439,0,create a to do-0,200,OK,jp@gc - stress test 1-1110,text,true,,315,0,2000,2000,null,0,0,0
1629372436629,25811,create a to do,201,,jp@gc - stress test 1-353,text,true,,670,258,2000,2000,http://localhost:8080/todos,25797,0,0
1629372462440,0,create a to do-0,200,OK,jp@gc - stress test 1-353,text,true,,314,0,2000,2000,null,0,0,0
1629372454986,7466,update a to do,200,,jp@gc - stress test 1-1555,text,true,,323,260,2000,2000,http://localhost:8080/todos/13757,7450,0,0
1629372436862,25592,create a to do,201,,jp@gc - stress test 1-965,text,true,,670,258,2000,2000,http://localhost:8080/todos,25574,0,0
1629372454959,7495,create a to do,201,,jp@gc - stress test 1-363,text,true,,670,258,2000,2000,http://localhost:8080/todos,7478,0,0
1629372462454,0,create a to do-0,200,OK,jp@gc - stress test 1-965,text,true,,314,0,2000,2000,null,0,0,0
1629372462454,0,create a to do-0,200,OK,jp@gc - stress test 1-363,text,true,,314,0,2000,2000,null,0,0,0
1629372436133,26322,create a to do,201,,jp@gc - stress test 1-415,text,true,,670,258,2000,2000,http://localhost:8080/todos,26300,0,0
1629372462454,1,create a to do-0,200,OK,jp@gc - stress test 1-415,text,true,,314,0,2000,2000,null,0,0,0
1629372437084,25385,create a to do,201,,jp@gc - stress test 1-966,text,true,,670,258,2000,2000,http://localhost:8080/todos,25348,0,0
1629372439116,23353,create a to do,201,,jp@gc - stress test 1-1629,text,true,,671,258,2000,2000,http://localhost:8080/todos,23324,0,0
1629372435839,26630,create a to do,201,,jp@gc - stress test 1-799,text,true,,670,258,2000,2000,http://localhost:8080/todos,26608,0,0
1629372435828,26641,create a to do,201,,jp@gc - stress test 1-803,text,true,,670,258,2000,2000,http://localhost:8080/todos,26619,0,0
1629372462469,0,create a to do-0,200,OK,jp@gc - stress test 1-966,text,true,,314,0,2000,2000,null,0,0,0
1629372462469,0,create a to do-0,200,OK,jp@gc - stress test 1-799,text,true,,314,0,2000,2000,null,0,0,0
1629372462469,0,create a to do-0,200,OK,jp@gc - stress test 1-803,text,true,,314,0,2000,2000,null,0,0,0
1629372462469,0,create a to do-0,200,OK,jp@gc - stress test 1-1629,text,true,,315,0,2000,2000,null,0,0,0
1629372454955,7530,update a to do,200,,jp@gc - stress test 1-1553,text,true,,323,260,2000,2000,http://localhost:8080/todos/13749,7514,0,0
1629372455722,6575,get all todos,200,,jp@gc - stress test 1-1013,text,true,,137024,121,2000,2000,http://localhost:8080/todos,6520,0,1
1629372435893,26634,create a to do,201,,jp@gc - stress test 1-401,text,true,,670,258,2000,2000,http://localhost:8080/todos,26583,0,0
1629372462527,0,create a to do-0,200,OK,jp@gc - stress test 1-401,text,true,,314,0,2000,2000,null,0,0,0
1629372435489,27048,create a to do,201,,jp@gc - stress test 1-776,text,true,,670,258,2000,2000,http://localhost:8080/todos,27021,0,0
1629372462537,0,create a to do-0,200,OK,jp@gc - stress test 1-776,text,true,,314,0,2000,2000,null,0,0,0
1629372439067,23471,create a to do,201,,jp@gc - stress test 1-996,text,true,,670,258,2000,2000,http://localhost:8080/todos,23443,0,0
1629372462538,0,create a to do-0,200,OK,jp@gc - stress test 1-996,text,true,,314,0,2000,2000,null,0,0,0
1629372441641,20898,create a to do,201,,jp@gc - stress test 1-919,text,true,,670,258,2000,2000,http://localhost:8080/todos,20883,0,0
1629372462539,0,create a to do-0,200,OK,jp@gc - stress test 1-919,text,true,,314,0,2000,2000,null,0,0,0
1629372435524,27016,create a to do,201,,jp@gc - stress test 1-987,text,true,,670,258,2000,2000,http://localhost:8080/todos,27002,0,0
1629372462540,0,create a to do-0,200,OK,jp@gc - stress test 1-987,text,true,,314,0,2000,2000,null,0,0,0
